<meta>

    Title = Sardine
    Fish_Length =  210.00
    Fish_Mass =  -99.00
    nsb =  1
    Bladder_Type =  0
    Rotated = NA
    Smoothed[lfb,dfb,lsb,dsb] = 0,0,0,0
    Images = NA
    Preparer = Josiah Renfree
   
    modified data from Josiah by closing the ends and add to length

    File created: 11 March 2011

</meta>
x       z-upper   z-lower   width      stbd      port
fishbody
380
148.89	11.39	-19.72	19.44
149.45	10.83	-19.72	19.44
150.00	10.83	-19.72	19.44
150.56	10.83	-19.72	19.44
151.12	10.83	-19.72	19.44
151.67	10.83	-19.17	19.44
152.23	10.83	-19.17	18.89
152.78	10.83	-19.17	18.89
153.34	10.28	-18.61	18.33
153.89	10.28	-18.61	18.33
154.45	10.28	-18.61	17.78
155.00	10.28	-18.06	17.78
155.56	10.28	-18.06	17.78
156.12	10.28	-18.06	17.78
156.67	10.28	-17.50	17.78
157.23	10.28	-17.50	17.78
157.78	10.28	-17.50	17.78
158.34	9.72	-16.94	16.67
158.89	9.72	-16.94	16.67
159.45	9.72	-16.94	16.67
160.00	9.72	-16.39	16.67
160.56	9.72	-16.39	16.67
161.12	9.72	-16.39	16.67
161.67	9.72	-16.39	16.67
162.23	9.72	-16.39	16.67
162.78	9.72	-16.39	16.67
163.34	9.17	-16.39	16.11
163.89	9.17	-16.39	16.11
164.45	9.17	-16.39	16.11
165.00	9.17	-16.39	16.11
165.56	9.17	-16.39	16.11
166.12	9.17	-16.39	16.11
166.67	9.17	-15.83	16.11
167.23	9.17	-15.83	16.11
167.78	9.17	-15.83	16.11
168.34	9.17	-15.28	15.00
168.89	9.17	-15.28	15.00
169.45	9.17	-15.28	15.00
170.00	9.17	-14.72	15.00
170.56	9.17	-14.72	15.00
171.12	9.17	-14.72	15.00
171.67	9.17	-14.17	15.00
172.23	9.17	-14.17	14.44
172.78	9.17	-14.17	14.44
173.34	8.61	-13.61	13.89
173.89	8.61	-13.61	13.89
174.45	8.61	-13.61	13.33
175.00	8.61	-13.06	13.33
